,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
305151,2014,HI,Hawaii,2.7,2.7,2.4,3.0,"(21.304850435000446, -157.85774940299973)",15,GENDER
305157,2014,IA,Iowa,3.8,3.8,3.5,4.2,"(42.46940091300047, -93.81649055599968)",19,GENDER
305159,2014,IA,Iowa,2.4,2.4,2.1,2.7,"(42.46940091300047, -93.81649055599968)",19,GENDER
305165,2014,ID,Idaho,4.2,4.2,3.8,4.6,"(43.682630005000476, -114.3637300419997)",16,GENDER
305167,2014,ID,Idaho,2.4,2.4,2.0,2.7,"(43.682630005000476, -114.3637300419997)",16,GENDER
305173,2014,IL,Illinois,4.2,4.2,3.8,4.6,"(40.48501028300046, -88.99771017799969)",17,GENDER
305175,2014,IL,Illinois,3.0,3.0,2.6,3.3,"(40.48501028300046, -88.99771017799969)",17,GENDER
305181,2014,IN,Indiana,4.9,4.9,4.6,5.2,"(39.766910452000445, -86.14996019399968)",18,GENDER
305183,2014,IN,Indiana,3.5,3.5,3.2,3.9,"(39.766910452000445, -86.14996019399968)",18,GENDER
305189,2014,KS,Kansas,3.6,3.6,3.4,3.8,"(38.34774030000045, -98.20078122699965)",20,GENDER
305191,2014,KS,Kansas,2.5,2.5,2.2,2.7,"(38.34774030000045, -98.20078122699965)",20,GENDER
305197,2014,KY,Kentucky,5.2,5.2,4.8,5.7,"(37.645970271000465, -84.77497104799966)",21,GENDER
305199,2014,KY,Kentucky,3.9,3.9,3.4,4.4,"(37.645970271000465, -84.77497104799966)",21,GENDER
305205,2014,LA,Louisiana,4.8,4.8,4.4,5.2,"(31.31266064400046, -92.44568007099969)",22,GENDER
305207,2014,LA,Louisiana,3.1,3.1,2.7,3.5,"(31.31266064400046, -92.44568007099969)",22,GENDER
305213,2014,MA,Massachusetts,4.4,4.4,4.1,4.7,"(42.27687047000046, -72.08269067499964)",25,GENDER
305215,2014,MA,Massachusetts,3.4,3.4,3.1,3.7,"(42.27687047000046, -72.08269067499964)",25,GENDER
305221,2014,MD,Maryland,3.8,3.8,3.4,4.2,"(39.29058096400047, -76.60926011099963)",24,GENDER
305223,2014,MD,Maryland,2.9,2.9,2.6,3.3,"(39.29058096400047, -76.60926011099963)",24,GENDER
305229,2014,ME,Maine,4.7,4.7,4.3,5.1,"(45.254228894000505, -68.98503133599962)",23,GENDER
305231,2014,ME,Maine,3.2,3.2,2.8,3.5,"(45.254228894000505, -68.98503133599962)",23,GENDER
305237,2014,MI,Michigan,4.8,4.8,4.4,5.2,"(44.6613195430005, -84.71439026999968)",26,GENDER
305239,2014,MI,Michigan,3.7,3.7,3.3,4.0,"(44.6613195430005, -84.71439026999968)",26,GENDER
305245,2014,MN,Minnesota,3.4,3.4,3.2,3.6,"(46.35564873600049, -94.79420050299967)",27,GENDER
305247,2014,MN,Minnesota,2.3,2.3,2.2,2.5,"(46.35564873600049, -94.79420050299967)",27,GENDER
305253,2014,MO,Missouri,4.6,4.6,4.2,5.1,"(38.635790776000476, -92.56630005299968)",29,GENDER
305255,2014,MO,Missouri,2.7,2.7,2.3,3.1,"(38.635790776000476, -92.56630005299968)",29,GENDER
305261,2014,MS,Mississippi,5.0,5.0,4.5,5.6,"(32.745510099000455, -89.53803082499968)",28,GENDER
305263,2014,MS,Mississippi,3.5,3.5,2.9,4.1,"(32.745510099000455, -89.53803082499968)",28,GENDER
305270,2014,MT,Montana,4.1,4.1,3.7,4.5,"(47.06652897200047, -109.42442064499971)",30,GENDER
305272,2014,MT,Montana,2.7,2.7,2.3,3.0,"(47.06652897200047, -109.42442064499971)",30,GENDER
305278,2014,NC,North Carolina,4.2,4.2,3.8,4.5,"(35.466220975000454, -79.15925046299964)",37,GENDER
305280,2014,NC,North Carolina,3.1,3.1,2.8,3.4,"(35.466220975000454, -79.15925046299964)",37,GENDER
305286,2014,ND,North Dakota,3.5,3.5,3.1,3.8,"(47.47531977900047, -100.11842104899966)",38,GENDER
305287,2014,ND,North Dakota,2.4,2.4,2.0,2.7,"(47.47531977900047, -100.11842104899966)",38,GENDER
305293,2014,NE,Nebraska,3.4,3.4,3.2,3.6,"(41.6410409880005, -99.36572062299967)",31,GENDER
305295,2014,NE,Nebraska,2.3,2.3,2.0,2.5,"(41.6410409880005, -99.36572062299967)",31,GENDER
305301,2014,NH,New Hampshire,4.1,4.1,3.6,4.5,"(43.65595011300047, -71.50036091999965)",33,GENDER
305303,2014,NH,New Hampshire,3.2,3.2,2.7,3.6,"(43.65595011300047, -71.50036091999965)",33,GENDER
305309,2014,NJ,New Jersey,3.9,3.9,3.6,4.3,"(40.13057004800049, -74.27369128799967)",34,GENDER
305311,2014,NJ,New Jersey,2.8,2.8,2.6,3.1,"(40.13057004800049, -74.27369128799967)",34,GENDER
305317,2014,NM,New Mexico,4.4,4.4,4.0,4.8,"(34.52088095200048, -106.24058098499967)",35,GENDER
305319,2014,NM,New Mexico,3.6,3.6,3.1,4.0,"(34.52088095200048, -106.24058098499967)",35,GENDER
305325,2014,NV,Nevada,4.1,4.1,3.4,4.7,"(39.493240390000494, -117.07184056399967)",32,GENDER
305327,2014,NV,Nevada,2.8,2.8,2.3,3.3,"(39.493240390000494, -117.07184056399967)",32,GENDER
305333,2014,NY,New York,4.0,4.0,3.7,4.4,"(42.82700103200045, -75.54397042699964)",36,GENDER
305335,2014,NY,New York,3.2,3.2,2.9,3.6,"(42.82700103200045, -75.54397042699964)",36,GENDER
305341,2014,OH,Ohio,5.0,5.0,4.6,5.4,"(40.06021014100048, -82.40426005599966)",39,GENDER
305343,2014,OH,Ohio,3.5,3.5,3.1,3.9,"(40.06021014100048, -82.40426005599966)",39,GENDER
305349,2014,OK,Oklahoma,4.7,4.7,4.4,5.1,"(35.47203135600046, -97.52107021399968)",40,GENDER
305351,2014,OK,Oklahoma,3.5,3.5,3.2,3.9,"(35.47203135600046, -97.52107021399968)",40,GENDER
305358,2014,OR,Oregon,4.8,4.8,4.3,5.2,"(44.56744942400047, -120.15503132599969)",41,GENDER
305360,2014,OR,Oregon,3.5,3.5,3.1,4.0,"(44.56744942400047, -120.15503132599969)",41,GENDER
305366,2014,PA,Pennsylvania,4.5,4.5,4.1,4.8,"(40.79373015200048, -77.86070029399963)",42,GENDER
305368,2014,PA,Pennsylvania,3.6,3.6,3.2,3.9,"(40.79373015200048, -77.86070029399963)",42,GENDER
305374,2014,PR,Puerto Rico,4.0,4.0,3.6,4.4,"(18.220833, -66.590149)",72,GENDER
305376,2014,PR,Puerto Rico,3.5,3.5,3.0,3.9,"(18.220833, -66.590149)",72,GENDER
305382,2014,RI,Rhode Island,4.2,4.2,3.8,4.6,"(41.70828019300046, -71.52247031399963)",44,GENDER
305384,2014,RI,Rhode Island,3.1,3.1,2.7,3.6,"(41.70828019300046, -71.52247031399963)",44,GENDER
305390,2014,SC,South Carolina,5.0,5.0,4.6,5.3,"(33.998821303000454, -81.04537120699968)",45,GENDER
305392,2014,SC,South Carolina,3.4,3.4,3.1,3.8,"(33.998821303000454, -81.04537120699968)",45,GENDER
305398,2014,SD,South Dakota,3.3,3.3,2.8,3.7,"(44.353130053000484, -100.3735306369997)",46,GENDER
305400,2014,SD,South Dakota,2.3,2.3,1.9,2.7,"(44.353130053000484, -100.3735306369997)",46,GENDER
305406,2014,TN,Tennessee,5.5,5.5,4.9,6.1,"(35.68094058000048, -85.77449091399967)",47,GENDER
305408,2014,TN,Tennessee,4.2,4.2,3.5,4.9,"(35.68094058000048, -85.77449091399967)",47,GENDER
305414,2014,TX,Texas,3.5,3.5,3.2,3.8,"(31.827240407000488, -99.42677020599967)",48,GENDER
305416,2014,TX,Texas,2.5,2.5,2.2,2.7,"(31.827240407000488, -99.42677020599967)",48,GENDER
305421,2014,US,United States,4.2,4.2,4.1,4.5,,59,GENDER
305422,2014,US,United States,3.1,3.1,2.9,3.2,,59,GENDER
305425,2014,UT,Utah,4.2,4.2,4.0,4.4,"(39.360700171000474, -111.58713063499971)",49,GENDER
305427,2014,UT,Utah,2.5,2.5,2.4,2.7,"(39.360700171000474, -111.58713063499971)",49,GENDER
305433,2014,VA,Virginia,3.8,3.8,3.5,4.1,"(37.54268067400045, -78.45789046299967)",51,GENDER
305435,2014,VA,Virginia,2.7,2.7,2.4,3.0,"(37.54268067400045, -78.45789046299967)",51,GENDER
305441,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
305443,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
305449,2014,VT,Vermont,4.0,4.0,3.7,4.3,"(43.62538123900049, -72.51764079099962)",50,GENDER
305451,2014,VT,Vermont,3.2,3.2,2.8,3.5,"(43.62538123900049, -72.51764079099962)",50,GENDER
305457,2014,WA,Washington,4.5,4.5,4.1,4.8,"(47.52227862900048, -120.47001078999972)",53,GENDER
305459,2014,WA,Washington,2.9,2.9,2.6,3.2,"(47.52227862900048, -120.47001078999972)",53,GENDER
305466,2014,WI,Wisconsin,4.3,4.3,3.9,4.7,"(44.39319117400049, -89.81637074199966)",55,GENDER
305468,2014,WI,Wisconsin,3.0,3.0,2.7,3.4,"(44.39319117400049, -89.81637074199966)",55,GENDER
305474,2014,WV,West Virginia,5.3,5.3,4.9,5.8,"(38.66551020200046, -80.71264013499967)",54,GENDER
305476,2014,WV,West Virginia,4.1,4.1,3.6,4.5,"(38.66551020200046, -80.71264013499967)",54,GENDER
305482,2014,WY,Wyoming,4.3,4.3,3.7,4.9,"(43.23554134300048, -108.10983035299967)",56,GENDER
305484,2014,WY,Wyoming,2.5,2.5,2.0,2.9,"(43.23554134300048, -108.10983035299967)",56,GENDER
305490,2014,AK,Alaska,3.5,3.5,3.1,3.9,"(64.84507995700051, -147.72205903599973)",2,GENDER
305492,2014,AK,Alaska,2.6,2.6,2.2,3.1,"(64.84507995700051, -147.72205903599973)",2,GENDER
305498,2014,AL,Alabama,5.5,5.5,5.1,5.9,"(32.84057112200048, -86.63186076199969)",1,GENDER
305500,2014,AL,Alabama,3.7,3.7,3.3,4.1,"(32.84057112200048, -86.63186076199969)",1,GENDER
305507,2014,AR,Arkansas,3.7,3.7,3.1,4.3,"(34.74865012400045, -92.27449074299966)",5,GENDER
305513,2014,AZ,Arizona,4.0,4.0,3.7,4.3,"(34.865970280000454, -111.76381127699972)",4,GENDER
305515,2014,AZ,Arizona,3.2,3.2,2.9,3.5,"(34.865970280000454, -111.76381127699972)",4,GENDER
305521,2014,CA,California,4.2,4.2,3.9,4.5,"(37.63864012300047, -120.99999953799971)",6,GENDER
305523,2014,CA,California,2.9,2.9,2.7,3.2,"(37.63864012300047, -120.99999953799971)",6,GENDER
305529,2014,CO,Colorado,3.7,3.7,3.5,3.9,"(38.843840757000464, -106.13361092099967)",8,GENDER
305531,2014,CO,Colorado,2.7,2.7,2.5,2.9,"(38.843840757000464, -106.13361092099967)",8,GENDER
305537,2014,CT,Connecticut,4.2,4.2,3.8,4.6,"(41.56266102000046, -72.64984095199964)",9,GENDER
305539,2014,CT,Connecticut,3.0,3.0,2.6,3.3,"(41.56266102000046, -72.64984095199964)",9,GENDER
305545,2014,DC,District of Columbia,3.7,3.7,3.1,4.3,"(38.907192, -77.036871)",11,GENDER
305547,2014,DC,District of Columbia,3.0,3.0,2.4,3.6,"(38.907192, -77.036871)",11,GENDER
305553,2014,DE,Delaware,3.9,3.9,3.4,4.3,"(39.008830667000495, -75.57774116799965)",10,GENDER
305555,2014,DE,Delaware,3.2,3.2,2.6,3.8,"(39.008830667000495, -75.57774116799965)",10,GENDER
305561,2014,FL,Florida,4.3,4.3,4.0,4.6,"(28.932040377000476, -81.92896053899966)",12,GENDER
305563,2014,FL,Florida,3.2,3.2,2.8,3.5,"(28.932040377000476, -81.92896053899966)",12,GENDER
305569,2014,GA,Georgia,4.5,4.5,4.1,4.9,"(32.83968109300048, -83.62758034599966)",13,GENDER
305571,2014,GA,Georgia,3.4,3.4,3.0,3.9,"(32.83968109300048, -83.62758034599966)",13,GENDER
305577,2014,GU,Guam,3.5,3.5,2.8,4.2,"(13.444304, 144.793731)",66,GENDER
305579,2014,GU,Guam,3.3,3.3,2.6,4.1,"(13.444304, 144.793731)",66,GENDER
305585,2014,HI,Hawaii,2.8,2.8,2.5,3.1,"(21.304850435000446, -157.85774940299973)",15,GENDER
305587,2014,HI,Hawaii,2.7,2.7,2.4,3.0,"(21.304850435000446, -157.85774940299973)",15,GENDER
305593,2014,IA,Iowa,3.6,3.6,3.3,4.0,"(42.46940091300047, -93.81649055599968)",19,GENDER
305595,2014,IA,Iowa,2.4,2.4,2.1,2.7,"(42.46940091300047, -93.81649055599968)",19,GENDER
305600,2014,ID,Idaho,4.1,4.1,3.7,4.5,"(43.682630005000476, -114.3637300419997)",16,GENDER
305602,2014,ID,Idaho,2.3,2.3,2.0,2.7,"(43.682630005000476, -114.3637300419997)",16,GENDER
305608,2014,IL,Illinois,4.1,4.1,3.7,4.5,"(40.48501028300046, -88.99771017799969)",17,GENDER
305610,2014,IL,Illinois,3.0,3.0,2.6,3.3,"(40.48501028300046, -88.99771017799969)",17,GENDER
305616,2014,IN,Indiana,4.8,4.8,4.5,5.1,"(39.766910452000445, -86.14996019399968)",18,GENDER
305618,2014,IN,Indiana,3.4,3.4,3.1,3.8,"(39.766910452000445, -86.14996019399968)",18,GENDER
305624,2014,KS,Kansas,3.5,3.5,3.3,3.8,"(38.34774030000045, -98.20078122699965)",20,GENDER
305626,2014,KS,Kansas,2.5,2.5,2.2,2.7,"(38.34774030000045, -98.20078122699965)",20,GENDER
305632,2014,KY,Kentucky,5.1,5.1,4.7,5.5,"(37.645970271000465, -84.77497104799966)",21,GENDER
305634,2014,KY,Kentucky,3.8,3.8,3.3,4.3,"(37.645970271000465, -84.77497104799966)",21,GENDER
305640,2014,LA,Louisiana,4.7,4.7,4.4,5.1,"(31.31266064400046, -92.44568007099969)",22,GENDER
305642,2014,LA,Louisiana,3.1,3.1,2.7,3.4,"(31.31266064400046, -92.44568007099969)",22,GENDER
305648,2014,MA,Massachusetts,4.3,4.3,4.0,4.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
305650,2014,MA,Massachusetts,3.4,3.4,3.1,3.7,"(42.27687047000046, -72.08269067499964)",25,GENDER
305656,2014,MD,Maryland,3.7,3.7,3.4,4.1,"(39.29058096400047, -76.60926011099963)",24,GENDER
305658,2014,MD,Maryland,2.9,2.9,2.5,3.2,"(39.29058096400047, -76.60926011099963)",24,GENDER
305664,2014,ME,Maine,4.5,4.5,4.1,4.8,"(45.254228894000505, -68.98503133599962)",23,GENDER
305666,2014,ME,Maine,3.1,3.1,2.8,3.4,"(45.254228894000505, -68.98503133599962)",23,GENDER
305672,2014,MI,Michigan,4.7,4.7,4.3,5.0,"(44.6613195430005, -84.71439026999968)",26,GENDER
305674,2014,MI,Michigan,3.6,3.6,3.2,3.9,"(44.6613195430005, -84.71439026999968)",26,GENDER
305680,2014,MN,Minnesota,3.3,3.3,3.1,3.5,"(46.35564873600049, -94.79420050299967)",27,GENDER
305682,2014,MN,Minnesota,2.3,2.3,2.2,2.5,"(46.35564873600049, -94.79420050299967)",27,GENDER
305688,2014,MO,Missouri,4.5,4.5,4.1,5.0,"(38.635790776000476, -92.56630005299968)",29,GENDER
305690,2014,MO,Missouri,2.7,2.7,2.3,3.1,"(38.635790776000476, -92.56630005299968)",29,GENDER
305697,2014,MS,Mississippi,4.9,4.9,4.3,5.4,"(32.745510099000455, -89.53803082499968)",28,GENDER
305699,2014,MS,Mississippi,3.4,3.4,2.8,4.0,"(32.745510099000455, -89.53803082499968)",28,GENDER
305705,2014,MT,Montana,3.9,3.9,3.5,4.3,"(47.06652897200047, -109.42442064499971)",30,GENDER
305707,2014,MT,Montana,2.7,2.7,2.3,3.0,"(47.06652897200047, -109.42442064499971)",30,GENDER
305713,2014,NC,North Carolina,4.1,4.1,3.8,4.4,"(35.466220975000454, -79.15925046299964)",37,GENDER
305715,2014,NC,North Carolina,3.1,3.1,2.8,3.4,"(35.466220975000454, -79.15925046299964)",37,GENDER
305721,2014,ND,North Dakota,3.4,3.4,3.0,3.7,"(47.47531977900047, -100.11842104899966)",38,GENDER
305723,2014,ND,North Dakota,2.3,2.3,1.9,2.6,"(47.47531977900047, -100.11842104899966)",38,GENDER
305729,2014,NE,Nebraska,3.3,3.3,3.1,3.5,"(41.6410409880005, -99.36572062299967)",31,GENDER
305731,2014,NE,Nebraska,2.3,2.3,2.1,2.5,"(41.6410409880005, -99.36572062299967)",31,GENDER
305737,2014,NH,New Hampshire,3.9,3.9,3.5,4.3,"(43.65595011300047, -71.50036091999965)",33,GENDER
305739,2014,NH,New Hampshire,3.0,3.0,2.6,3.5,"(43.65595011300047, -71.50036091999965)",33,GENDER
305745,2014,NJ,New Jersey,3.9,3.9,3.6,4.2,"(40.13057004800049, -74.27369128799967)",34,GENDER
305747,2014,NJ,New Jersey,2.8,2.8,2.5,3.1,"(40.13057004800049, -74.27369128799967)",34,GENDER
305753,2014,NM,New Mexico,4.3,4.3,3.9,4.7,"(34.52088095200048, -106.24058098499967)",35,GENDER
305755,2014,NM,New Mexico,3.5,3.5,3.1,4.0,"(34.52088095200048, -106.24058098499967)",35,GENDER
305761,2014,NV,Nevada,4.0,4.0,3.4,4.7,"(39.493240390000494, -117.07184056399967)",32,GENDER
305763,2014,NV,Nevada,2.8,2.8,2.3,3.3,"(39.493240390000494, -117.07184056399967)",32,GENDER
305769,2014,NY,New York,4.0,4.0,3.7,4.3,"(42.82700103200045, -75.54397042699964)",36,GENDER
305771,2014,NY,New York,3.3,3.3,2.9,3.7,"(42.82700103200045, -75.54397042699964)",36,GENDER
305777,2014,OH,Ohio,4.8,4.8,4.4,5.2,"(40.06021014100048, -82.40426005599966)",39,GENDER
305779,2014,OH,Ohio,3.4,3.4,3.0,3.8,"(40.06021014100048, -82.40426005599966)",39,GENDER
305785,2014,OK,Oklahoma,4.6,4.6,4.3,5.0,"(35.47203135600046, -97.52107021399968)",40,GENDER
305787,2014,OK,Oklahoma,3.5,3.5,3.1,3.8,"(35.47203135600046, -97.52107021399968)",40,GENDER
305793,2014,OR,Oregon,4.6,4.6,4.2,5.1,"(44.56744942400047, -120.15503132599969)",41,GENDER
305795,2014,OR,Oregon,3.5,3.5,3.1,3.9,"(44.56744942400047, -120.15503132599969)",41,GENDER
305801,2014,PA,Pennsylvania,4.3,4.3,4.0,4.6,"(40.79373015200048, -77.86070029399963)",42,GENDER
305803,2014,PA,Pennsylvania,3.6,3.6,3.2,3.9,"(40.79373015200048, -77.86070029399963)",42,GENDER
305809,2014,PR,Puerto Rico,4.0,4.0,3.6,4.3,"(18.220833, -66.590149)",72,GENDER
305811,2014,PR,Puerto Rico,3.5,3.5,3.0,3.9,"(18.220833, -66.590149)",72,GENDER
305817,2014,RI,Rhode Island,4.0,4.0,3.7,4.4,"(41.70828019300046, -71.52247031399963)",44,GENDER
305819,2014,RI,Rhode Island,3.1,3.1,2.7,3.6,"(41.70828019300046, -71.52247031399963)",44,GENDER
305825,2014,SC,South Carolina,4.8,4.8,4.5,5.2,"(33.998821303000454, -81.04537120699968)",45,GENDER
305827,2014,SC,South Carolina,3.4,3.4,3.1,3.7,"(33.998821303000454, -81.04537120699968)",45,GENDER
305833,2014,SD,South Dakota,3.1,3.1,2.7,3.5,"(44.353130053000484, -100.3735306369997)",46,GENDER
305835,2014,SD,South Dakota,2.2,2.2,1.8,2.6,"(44.353130053000484, -100.3735306369997)",46,GENDER
305841,2014,TN,Tennessee,5.4,5.4,4.8,6.0,"(35.68094058000048, -85.77449091399967)",47,GENDER
305843,2014,TN,Tennessee,4.1,4.1,3.5,4.8,"(35.68094058000048, -85.77449091399967)",47,GENDER
305849,2014,TX,Texas,3.5,3.5,3.3,3.8,"(31.827240407000488, -99.42677020599967)",48,GENDER
305851,2014,TX,Texas,2.5,2.5,2.3,2.8,"(31.827240407000488, -99.42677020599967)",48,GENDER
305856,2014,US,United States,4.1,4.1,4.0,4.3,,59,GENDER
305857,2014,US,United States,3.0,3.0,2.9,3.2,,59,GENDER
305860,2014,UT,Utah,4.3,4.3,4.1,4.5,"(39.360700171000474, -111.58713063499971)",49,GENDER
305862,2014,UT,Utah,2.6,2.6,2.4,2.8,"(39.360700171000474, -111.58713063499971)",49,GENDER
305868,2014,VA,Virginia,3.8,3.8,3.5,4.1,"(37.54268067400045, -78.45789046299967)",51,GENDER
305870,2014,VA,Virginia,2.7,2.7,2.4,3.0,"(37.54268067400045, -78.45789046299967)",51,GENDER
305876,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
305878,2014,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
305884,2014,VT,Vermont,3.8,3.8,3.5,4.1,"(43.62538123900049, -72.51764079099962)",50,GENDER
305886,2014,VT,Vermont,3.0,3.0,2.7,3.4,"(43.62538123900049, -72.51764079099962)",50,GENDER
305892,2014,WA,Washington,4.4,4.4,4.1,4.7,"(47.52227862900048, -120.47001078999972)",53,GENDER
305894,2014,WA,Washington,2.9,2.9,2.6,3.2,"(47.52227862900048, -120.47001078999972)",53,GENDER
305900,2014,WI,Wisconsin,4.2,4.2,3.8,4.6,"(44.39319117400049, -89.81637074199966)",55,GENDER
305902,2014,WI,Wisconsin,3.0,3.0,2.7,3.4,"(44.39319117400049, -89.81637074199966)",55,GENDER
305908,2014,WV,West Virginia,5.2,5.2,4.8,5.6,"(38.66551020200046, -80.71264013499967)",54,GENDER
305910,2014,WV,West Virginia,4.0,4.0,3.6,4.5,"(38.66551020200046, -80.71264013499967)",54,GENDER
305916,2014,WY,Wyoming,4.1,4.1,3.6,4.6,"(43.23554134300048, -108.10983035299967)",56,GENDER
342831,2013,OR,Oregon,3.7,3.7,3.2,4.1,"(44.56744942400047, -120.15503132599969)",41,GENDER
344427,2013,FL,Florida,3.5,3.5,3.2,3.9,"(28.932040377000476, -81.92896053899966)",12,GENDER
344447,2013,HI,Hawaii,2.6,2.6,2.3,2.9,"(21.304850435000446, -157.85774940299973)",15,GENDER
344484,2013,UT,Utah,4.3,4.3,4.1,4.6,"(39.360700171000474, -111.58713063499971)",49,GENDER
345049,2013,VT,Vermont,2.8,2.8,2.5,3.2,"(43.62538123900049, -72.51764079099962)",50,GENDER
378900,2013,AK,Alaska,3.8,3.8,3.4,4.3,"(64.84507995700051, -147.72205903599973)",2,GENDER
378902,2013,AK,Alaska,2.3,2.3,1.9,2.7,"(64.84507995700051, -147.72205903599973)",2,GENDER
378908,2013,AL,Alabama,5.4,5.4,5.0,5.9,"(32.84057112200048, -86.63186076199969)",1,GENDER
378910,2013,AL,Alabama,3.5,3.5,3.0,4.0,"(32.84057112200048, -86.63186076199969)",1,GENDER
378916,2013,AR,Arkansas,5.6,5.6,5.0,6.1,"(34.74865012400045, -92.27449074299966)",5,GENDER
378918,2013,AR,Arkansas,3.5,3.5,2.9,4.0,"(34.74865012400045, -92.27449074299966)",5,GENDER
378924,2013,AZ,Arizona,4.6,4.6,3.8,5.3,"(34.865970280000454, -111.76381127699972)",4,GENDER
378926,2013,AZ,Arizona,3.3,3.3,2.5,4.1,"(34.865970280000454, -111.76381127699972)",4,GENDER
378932,2013,CA,California,4.1,4.1,3.8,4.4,"(37.63864012300047, -120.99999953799971)",6,GENDER
378934,2013,CA,California,3.4,3.4,3.1,3.7,"(37.63864012300047, -120.99999953799971)",6,GENDER
378940,2013,CO,Colorado,3.9,3.9,3.6,4.1,"(38.843840757000464, -106.13361092099967)",8,GENDER
378942,2013,CO,Colorado,2.6,2.6,2.4,2.8,"(38.843840757000464, -106.13361092099967)",8,GENDER
378948,2013,CT,Connecticut,4.1,4.1,3.7,4.5,"(41.56266102000046, -72.64984095199964)",9,GENDER
378950,2013,CT,Connecticut,2.9,2.9,2.5,3.2,"(41.56266102000046, -72.64984095199964)",9,GENDER
378956,2013,DC,District of Columbia,3.5,3.5,3.0,4.0,"(38.907192, -77.036871)",11,GENDER
378958,2013,DC,District of Columbia,3.5,3.5,2.9,4.1,"(38.907192, -77.036871)",11,GENDER
378964,2013,DE,Delaware,4.2,4.2,3.8,4.7,"(39.008830667000495, -75.57774116799965)",10,GENDER
378966,2013,DE,Delaware,3.0,3.0,2.6,3.5,"(39.008830667000495, -75.57774116799965)",10,GENDER
378972,2013,FL,Florida,4.7,4.7,4.3,5.0,"(28.932040377000476, -81.92896053899966)",12,GENDER
378974,2013,FL,Florida,3.6,3.6,3.2,3.9,"(28.932040377000476, -81.92896053899966)",12,GENDER
378980,2013,GA,Georgia,3.7,3.7,3.4,4.1,"(32.83968109300048, -83.62758034599966)",13,GENDER
378982,2013,GA,Georgia,3.1,3.1,2.7,3.4,"(32.83968109300048, -83.62758034599966)",13,GENDER
378988,2013,GU,Guam,3.3,3.3,2.8,3.8,"(13.444304, 144.793731)",66,GENDER
378990,2013,GU,Guam,3.3,3.3,2.6,4.0,"(13.444304, 144.793731)",66,GENDER
378996,2013,HI,Hawaii,2.9,2.9,2.7,3.2,"(21.304850435000446, -157.85774940299973)",15,GENDER
378998,2013,HI,Hawaii,2.5,2.5,2.2,2.8,"(21.304850435000446, -157.85774940299973)",15,GENDER
379004,2013,IA,Iowa,3.5,3.5,3.2,3.9,"(42.46940091300047, -93.81649055599968)",19,GENDER
379006,2013,IA,Iowa,2.4,2.4,2.1,2.7,"(42.46940091300047, -93.81649055599968)",19,GENDER
379012,2013,ID,Idaho,4.6,4.6,4.1,5.0,"(43.682630005000476, -114.3637300419997)",16,GENDER
379014,2013,ID,Idaho,2.8,2.8,2.4,3.2,"(43.682630005000476, -114.3637300419997)",16,GENDER
379021,2013,IL,Illinois,4.3,4.3,3.9,4.7,"(40.48501028300046, -88.99771017799969)",17,GENDER
379023,2013,IL,Illinois,3.1,3.1,2.7,3.5,"(40.48501028300046, -88.99771017799969)",17,GENDER
379029,2013,IN,Indiana,4.8,4.8,4.5,5.1,"(39.766910452000445, -86.14996019399968)",18,GENDER
379031,2013,IN,Indiana,3.3,3.3,2.9,3.6,"(39.766910452000445, -86.14996019399968)",18,GENDER
379037,2013,KS,Kansas,3.7,3.7,3.5,3.9,"(38.34774030000045, -98.20078122699965)",20,GENDER
379040,2013,KS,Kansas,2.6,2.6,2.5,2.8,"(38.34774030000045, -98.20078122699965)",20,GENDER
379046,2013,KY,Kentucky,5.3,5.3,4.9,5.7,"(37.645970271000465, -84.77497104799966)",21,GENDER
379048,2013,KY,Kentucky,3.9,3.9,3.5,4.2,"(37.645970271000465, -84.77497104799966)",21,GENDER
379054,2013,LA,Louisiana,4.9,4.9,4.4,5.5,"(31.31266064400046, -92.44568007099969)",22,GENDER
379056,2013,LA,Louisiana,3.3,3.3,2.8,3.9,"(31.31266064400046, -92.44568007099969)",22,GENDER
379062,2013,MA,Massachusetts,4.4,4.4,4.0,4.7,"(42.27687047000046, -72.08269067499964)",25,GENDER
379064,2013,MA,Massachusetts,3.3,3.3,3.0,3.6,"(42.27687047000046, -72.08269067499964)",25,GENDER
379070,2013,MD,Maryland,3.7,3.7,3.4,4.0,"(39.29058096400047, -76.60926011099963)",24,GENDER
379072,2013,MD,Maryland,2.9,2.9,2.6,3.3,"(39.29058096400047, -76.60926011099963)",24,GENDER
379078,2013,ME,Maine,4.6,4.6,4.2,5.0,"(45.254228894000505, -68.98503133599962)",23,GENDER
379080,2013,ME,Maine,3.4,3.4,3.0,3.8,"(45.254228894000505, -68.98503133599962)",23,GENDER
379086,2013,MI,Michigan,4.4,4.4,4.1,4.7,"(44.6613195430005, -84.71439026999968)",26,GENDER
379088,2013,MI,Michigan,3.5,3.5,3.2,3.8,"(44.6613195430005, -84.71439026999968)",26,GENDER
